id,subset,priority,setup,memory_seed,memory_layer,user_query,must_call_retrieve,gold_behavior,must_include_signals,must_not,pass_rule,longmemeval_align,run_result,error_code,notes
BANK-B-0140,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,会议习惯：偏好异步文档对齐,Ego,不要扩展八卦，只答要点：我更喜欢怎样对齐信息？,yes,检索后 grounded 回答，覆盖 seed 要点,偏好异步文档对齐,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0141,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,咖啡偏好：美式不加糖,Ego,直接问：我平时喜欢喝什么咖啡？,yes,检索后 grounded 回答，覆盖 seed 要点,美式不加糖,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0142,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,茶偏好：乌龙茶,Ego,根据记忆回答：我喜欢喝什么茶？,yes,检索后 grounded 回答，覆盖 seed 要点,乌龙茶,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0143,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,运动：每周跑步三次,Ego,你记得吗？我最近的运动习惯是什么？,yes,检索后 grounded 回答，覆盖 seed 要点,每周跑步三次,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0144,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,作息：习惯凌晨一点睡,Ego,用一句话回答——我一般几点睡？,yes,检索后 grounded 回答，覆盖 seed 要点,习惯凌晨一点睡,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0145,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,通勤：地铁十号线上班,Ego,不要扩展八卦，只答要点：我怎么通勤？,yes,检索后 grounded 回答，覆盖 seed 要点,地铁十号线上班,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0146,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,饮食忌口：海鲜过敏,Id,直接问：我饮食上有什么忌口或过敏吗？,yes,检索后 grounded 回答，覆盖 seed 要点,海鲜过敏,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0147,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,家乡：河南郑州,Id,根据记忆回答：我的家乡是哪里？,yes,检索后 grounded 回答，覆盖 seed 要点,河南郑州,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0148,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,学历：北邮人工智能本科,Id,你记得吗？我本科在哪里读什么？,yes,检索后 grounded 回答，覆盖 seed 要点,北邮人工智能本科,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0149,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,宠物：养一只橘猫叫年糕,Id,用一句话回答——我有没有养宠物？叫什么？,yes,检索后 grounded 回答，覆盖 seed 要点,养一只橘猫叫年糕,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0150,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,乐器：会弹吉他,Ego,不要扩展八卦，只答要点：我会什么乐器？,yes,检索后 grounded 回答，覆盖 seed 要点,会弹吉他,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0151,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,编程语言：日常主力 Python,Ego,直接问：我日常主力编程语言是？,yes,检索后 grounded 回答，覆盖 seed 要点,日常主力 Python,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0152,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,阅读：喜欢科幻小说,Ego,根据记忆回答：我最近喜欢看什么类型的书？,yes,检索后 grounded 回答，覆盖 seed 要点,喜欢科幻小说,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0153,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,电影：喜欢诺兰,Ego,你记得吗？我喜欢哪些风格/导演的电影？,yes,检索后 grounded 回答，覆盖 seed 要点,喜欢诺兰,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0154,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,游戏：周末打原神,Ego,用一句话回答——我最近还打游戏吗？打什么？,yes,检索后 grounded 回答，覆盖 seed 要点,周末打原神,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0155,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,价值观：更在意长期主义,Superego,不要扩展八卦，只答要点：我做选择时更看重什么？,yes,检索后 grounded 回答，覆盖 seed 要点,更在意长期主义,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0156,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,决策风格：重大决定要列利弊表,Superego,直接问：我重大决策时习惯怎么做？,yes,检索后 grounded 回答，覆盖 seed 要点,重大决定要列利弊表,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0157,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,社交边界：不喜欢突然被打电话,Superego,根据记忆回答：关于打电话，我有什么偏好？,yes,检索后 grounded 回答，覆盖 seed 要点,不喜欢突然被打电话,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0158,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,金钱观：倾向少负债,Superego,你记得吗？我对负债的态度是？,yes,检索后 grounded 回答，覆盖 seed 要点,倾向少负债,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0159,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,学习方式：先写再看文档,Ego,用一句话回答——我学新技术通常怎么开始？,yes,检索后 grounded 回答，覆盖 seed 要点,先写再看文档,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0160,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,会议习惯：偏好异步文档对齐,Ego,不要扩展八卦，只答要点：我更喜欢怎样对齐信息？,yes,检索后 grounded 回答，覆盖 seed 要点,偏好异步文档对齐,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0161,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,咖啡偏好：美式不加糖,Ego,直接问：我平时喜欢喝什么咖啡？,yes,检索后 grounded 回答，覆盖 seed 要点,美式不加糖,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0162,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,茶偏好：乌龙茶,Ego,根据记忆回答：我喜欢喝什么茶？,yes,检索后 grounded 回答，覆盖 seed 要点,乌龙茶,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0163,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,运动：每周跑步三次,Ego,你记得吗？我最近的运动习惯是什么？,yes,检索后 grounded 回答，覆盖 seed 要点,每周跑步三次,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0164,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,作息：习惯凌晨一点睡,Ego,用一句话回答——我一般几点睡？,yes,检索后 grounded 回答，覆盖 seed 要点,习惯凌晨一点睡,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0165,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,通勤：地铁十号线上班,Ego,不要扩展八卦，只答要点：我怎么通勤？,yes,检索后 grounded 回答，覆盖 seed 要点,地铁十号线上班,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0166,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,饮食忌口：海鲜过敏,Id,直接问：我饮食上有什么忌口或过敏吗？,yes,检索后 grounded 回答，覆盖 seed 要点,海鲜过敏,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0167,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,家乡：河南郑州,Id,根据记忆回答：我的家乡是哪里？,yes,检索后 grounded 回答，覆盖 seed 要点,河南郑州,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0168,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,学历：北邮人工智能本科,Id,你记得吗？我本科在哪里读什么？,yes,检索后 grounded 回答，覆盖 seed 要点,北邮人工智能本科,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0169,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,宠物：养一只橘猫叫年糕,Id,用一句话回答——我有没有养宠物？叫什么？,yes,检索后 grounded 回答，覆盖 seed 要点,养一只橘猫叫年糕,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0170,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,乐器：会弹吉他,Ego,不要扩展八卦，只答要点：我会什么乐器？,yes,检索后 grounded 回答，覆盖 seed 要点,会弹吉他,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0171,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,编程语言：日常主力 Python,Ego,直接问：我日常主力编程语言是？,yes,检索后 grounded 回答，覆盖 seed 要点,日常主力 Python,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0172,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,阅读：喜欢科幻小说,Ego,根据记忆回答：我最近喜欢看什么类型的书？,yes,检索后 grounded 回答，覆盖 seed 要点,喜欢科幻小说,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0173,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,电影：喜欢诺兰,Ego,你记得吗？我喜欢哪些风格/导演的电影？,yes,检索后 grounded 回答，覆盖 seed 要点,喜欢诺兰,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0174,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,游戏：周末打原神,Ego,用一句话回答——我最近还打游戏吗？打什么？,yes,检索后 grounded 回答，覆盖 seed 要点,周末打原神,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0175,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,价值观：更在意长期主义,Superego,不要扩展八卦，只答要点：我做选择时更看重什么？,yes,检索后 grounded 回答，覆盖 seed 要点,更在意长期主义,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0176,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,决策风格：重大决定要列利弊表,Superego,直接问：我重大决策时习惯怎么做？,yes,检索后 grounded 回答，覆盖 seed 要点,重大决定要列利弊表,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0177,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,社交边界：不喜欢突然被打电话,Superego,根据记忆回答：关于打电话，我有什么偏好？,yes,检索后 grounded 回答，覆盖 seed 要点,不喜欢突然被打电话,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0178,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,金钱观：倾向少负债,Superego,你记得吗？我对负债的态度是？,yes,检索后 grounded 回答，覆盖 seed 要点,倾向少负债,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0179,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,学习方式：先写再看文档,Ego,用一句话回答——我学新技术通常怎么开始？,yes,检索后 grounded 回答，覆盖 seed 要点,先写再看文档,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0180,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,会议习惯：偏好异步文档对齐,Ego,不要扩展八卦，只答要点：我更喜欢怎样对齐信息？,yes,检索后 grounded 回答，覆盖 seed 要点,偏好异步文档对齐,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0181,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,咖啡偏好：美式不加糖,Ego,直接问：我平时喜欢喝什么咖啡？,yes,检索后 grounded 回答，覆盖 seed 要点,美式不加糖,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0182,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,茶偏好：乌龙茶,Ego,根据记忆回答：我喜欢喝什么茶？,yes,检索后 grounded 回答，覆盖 seed 要点,乌龙茶,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0183,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,运动：每周跑步三次,Ego,你记得吗？我最近的运动习惯是什么？,yes,检索后 grounded 回答，覆盖 seed 要点,每周跑步三次,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0184,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,作息：习惯凌晨一点睡,Ego,用一句话回答——我一般几点睡？,yes,检索后 grounded 回答，覆盖 seed 要点,习惯凌晨一点睡,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0185,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,通勤：地铁十号线上班,Ego,不要扩展八卦，只答要点：我怎么通勤？,yes,检索后 grounded 回答，覆盖 seed 要点,地铁十号线上班,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0186,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,饮食忌口：海鲜过敏,Id,直接问：我饮食上有什么忌口或过敏吗？,yes,检索后 grounded 回答，覆盖 seed 要点,海鲜过敏,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0187,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,家乡：河南郑州,Id,根据记忆回答：我的家乡是哪里？,yes,检索后 grounded 回答，覆盖 seed 要点,河南郑州,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0188,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,学历：北邮人工智能本科,Id,你记得吗？我本科在哪里读什么？,yes,检索后 grounded 回答，覆盖 seed 要点,北邮人工智能本科,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0189,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Id,宠物：养一只橘猫叫年糕,Id,用一句话回答——我有没有养宠物？叫什么？,yes,检索后 grounded 回答，覆盖 seed 要点,养一只橘猫叫年糕,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0190,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,乐器：会弹吉他,Ego,不要扩展八卦，只答要点：我会什么乐器？,yes,检索后 grounded 回答，覆盖 seed 要点,会弹吉他,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0191,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,编程语言：日常主力 Python,Ego,直接问：我日常主力编程语言是？,yes,检索后 grounded 回答，覆盖 seed 要点,日常主力 Python,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0192,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,阅读：喜欢科幻小说,Ego,根据记忆回答：我最近喜欢看什么类型的书？,yes,检索后 grounded 回答，覆盖 seed 要点,喜欢科幻小说,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0193,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,电影：喜欢诺兰,Ego,你记得吗？我喜欢哪些风格/导演的电影？,yes,检索后 grounded 回答，覆盖 seed 要点,喜欢诺兰,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0194,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,游戏：周末打原神,Ego,用一句话回答——我最近还打游戏吗？打什么？,yes,检索后 grounded 回答，覆盖 seed 要点,周末打原神,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0195,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,价值观：更在意长期主义,Superego,不要扩展八卦，只答要点：我做选择时更看重什么？,yes,检索后 grounded 回答，覆盖 seed 要点,更在意长期主义,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0196,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,决策风格：重大决定要列利弊表,Superego,直接问：我重大决策时习惯怎么做？,yes,检索后 grounded 回答，覆盖 seed 要点,重大决定要列利弊表,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0197,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,社交边界：不喜欢突然被打电话,Superego,根据记忆回答：关于打电话，我有什么偏好？,yes,检索后 grounded 回答，覆盖 seed 要点,不喜欢突然被打电话,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0198,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Superego,金钱观：倾向少负债,Superego,你记得吗？我对负债的态度是？,yes,检索后 grounded 回答，覆盖 seed 要点,倾向少负债,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0199,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,学习方式：先写再看文档,Ego,用一句话回答——我学新技术通常怎么开始？,yes,检索后 grounded 回答，覆盖 seed 要点,先写再看文档,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-B-0200,B_write_then_ask,P1,HITL 已写入 seed 后提问；层=Ego,会议习惯：偏好异步文档对齐,Ego,不要扩展八卦，只答要点：我更喜欢怎样对齐信息？,yes,检索后 grounded 回答，覆盖 seed 要点,偏好异步文档对齐,与 seed 矛盾,Faithfulness 要点命中,Information Extraction,,,
BANK-C-0001,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：美式不加糖；新：拿铁加燕麦奶,Ego,我现在关于「咖啡偏好」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,拿铁加燕麦奶,美式不加糖,Knowledge Update,Knowledge Updates,,,
BANK-C-0002,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：乌龙茶；新：红茶加奶,Ego,我现在关于「茶偏好」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,红茶加奶,乌龙茶,Knowledge Update,Knowledge Updates,,,
BANK-C-0003,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：每周跑步三次；新：改成游泳为主,Ego,我现在关于「运动」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成游泳为主,每周跑步三次,Knowledge Update,Knowledge Updates,,,
BANK-C-0004,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：习惯凌晨一点睡；新：改成十一点前睡,Ego,我现在关于「作息」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成十一点前睡,习惯凌晨一点睡,Knowledge Update,Knowledge Updates,,,
BANK-C-0005,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：地铁十号线上班；新：改成骑车通勤,Ego,我现在关于「通勤」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成骑车通勤,地铁十号线上班,Knowledge Update,Knowledge Updates,,,
BANK-C-0006,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：海鲜过敏；新：其实只是不喜欢海鲜并非过敏,Id,我现在关于「饮食忌口」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,其实只是不喜欢海鲜并非过敏,海鲜过敏,Knowledge Update,Knowledge Updates,,,
BANK-C-0007,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：河南郑州；新：长大在北京,Id,我现在关于「家乡」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,长大在北京,河南郑州,Knowledge Update,Knowledge Updates,,,
BANK-C-0008,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：北邮人工智能本科；新：港大CS硕士在读,Id,我现在关于「学历」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,港大CS硕士在读,北邮人工智能本科,Knowledge Update,Knowledge Updates,,,
BANK-C-0009,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：养一只橘猫叫年糕；新：猫送给朋友了目前无宠物,Id,我现在关于「宠物」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,猫送给朋友了目前无宠物,养一只橘猫叫年糕,Knowledge Update,Knowledge Updates,,,
BANK-C-0010,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：会弹吉他；新：已经很久不练了,Ego,我现在关于「乐器」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,已经很久不练了,会弹吉他,Knowledge Update,Knowledge Updates,,,
BANK-C-0011,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：日常主力 Python；新：最近主力改 TypeScript,Ego,我现在关于「编程语言」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近主力改 TypeScript,日常主力 Python,Knowledge Update,Knowledge Updates,,,
BANK-C-0012,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：喜欢科幻小说；新：最近改看传记,Ego,我现在关于「阅读」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近改看传记,喜欢科幻小说,Knowledge Update,Knowledge Updates,,,
BANK-C-0013,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：喜欢诺兰；新：最近更爱王家卫,Ego,我现在关于「电影」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近更爱王家卫,喜欢诺兰,Knowledge Update,Knowledge Updates,,,
BANK-C-0014,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：周末打原神；新：已经弃坑改健身,Ego,我现在关于「游戏」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,已经弃坑改健身,周末打原神,Knowledge Update,Knowledge Updates,,,
BANK-C-0015,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：更在意长期主义；新：阶段性更在意交付速度,Superego,我现在关于「价值观」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,阶段性更在意交付速度,更在意长期主义,Knowledge Update,Knowledge Updates,,,
BANK-C-0016,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：重大决定要列利弊表；新：紧急时允许直觉拍板,Superego,我现在关于「决策风格」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,紧急时允许直觉拍板,重大决定要列利弊表,Knowledge Update,Knowledge Updates,,,
BANK-C-0017,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：不喜欢突然被打电话；新：工作日接受急事电话,Superego,我现在关于「社交边界」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,工作日接受急事电话,不喜欢突然被打电话,Knowledge Update,Knowledge Updates,,,
BANK-C-0018,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：倾向少负债；新：可接受房贷类长期负债,Superego,我现在关于「金钱观」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,可接受房贷类长期负债,倾向少负债,Knowledge Update,Knowledge Updates,,,
BANK-C-0019,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：先写再看文档；新：先读官方文档再动手,Ego,我现在关于「学习方式」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,先读官方文档再动手,先写再看文档,Knowledge Update,Knowledge Updates,,,
BANK-C-0020,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：偏好异步文档对齐；新：关键决策必须同步会议,Ego,我现在关于「会议习惯」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,关键决策必须同步会议,偏好异步文档对齐,Knowledge Update,Knowledge Updates,,,
BANK-C-0021,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：美式不加糖；新：拿铁加燕麦奶,Ego,我现在关于「咖啡偏好」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,拿铁加燕麦奶,美式不加糖,Knowledge Update,Knowledge Updates,,,
BANK-C-0022,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：乌龙茶；新：红茶加奶,Ego,我现在关于「茶偏好」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,红茶加奶,乌龙茶,Knowledge Update,Knowledge Updates,,,
BANK-C-0023,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：每周跑步三次；新：改成游泳为主,Ego,我现在关于「运动」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成游泳为主,每周跑步三次,Knowledge Update,Knowledge Updates,,,
BANK-C-0024,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：习惯凌晨一点睡；新：改成十一点前睡,Ego,我现在关于「作息」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成十一点前睡,习惯凌晨一点睡,Knowledge Update,Knowledge Updates,,,
BANK-C-0025,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：地铁十号线上班；新：改成骑车通勤,Ego,我现在关于「通勤」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成骑车通勤,地铁十号线上班,Knowledge Update,Knowledge Updates,,,
BANK-C-0026,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：海鲜过敏；新：其实只是不喜欢海鲜并非过敏,Id,我现在关于「饮食忌口」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,其实只是不喜欢海鲜并非过敏,海鲜过敏,Knowledge Update,Knowledge Updates,,,
BANK-C-0027,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：河南郑州；新：长大在北京,Id,我现在关于「家乡」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,长大在北京,河南郑州,Knowledge Update,Knowledge Updates,,,
BANK-C-0028,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：北邮人工智能本科；新：港大CS硕士在读,Id,我现在关于「学历」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,港大CS硕士在读,北邮人工智能本科,Knowledge Update,Knowledge Updates,,,
BANK-C-0029,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：养一只橘猫叫年糕；新：猫送给朋友了目前无宠物,Id,我现在关于「宠物」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,猫送给朋友了目前无宠物,养一只橘猫叫年糕,Knowledge Update,Knowledge Updates,,,
BANK-C-0030,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：会弹吉他；新：已经很久不练了,Ego,我现在关于「乐器」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,已经很久不练了,会弹吉他,Knowledge Update,Knowledge Updates,,,
